校代碼,學校名稱,班群,科目屬性,領域名稱,科目名稱代碼,科目名稱,"高一上
學分數","高一下
學分數","高二上
學分數","高二下
學分數","高三上
學分數","高三下
學分數",公私,隸屬,偏遠,縣市,規模分組,"全校班級總數
(含日夜間部)",全校普通科班級總數,高一普通科班級數
613301,市立小港高中,B,1,1,1,補強-國語文,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,C,1,1,1,補強-國語文,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,D,1,1,1,補強-國語文,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,A,1,1,2,補強-英語文,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,B,1,1,2,補強-英語文,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,C,1,1,2,補強-英語文,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,D,1,1,2,補強-英語文,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,A,1,2,3,補強-數學,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,B,1,2,3,補強-數學,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,C,1,2,3,補強-數學,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,D,1,2,3,補強-數學,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,A,1,3,9,補強-歷史,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,C,1,3,9,補強-歷史,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,D,1,3,9,補強-歷史,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,A,1,3,0A,補強-地理,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,C,1,3,0A,補強-地理,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,D,1,3,0A,補強-地理,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,A,1,3,0B,補強-公民與社會,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,C,1,3,0B,補強-公民與社會,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,D,1,3,0B,補強-公民與社會,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,B,1,4,0E,補強-生物,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,C,1,4,0E,補強-生物,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,B,1,4,0F,補強-地球科學,,,,,2,,公立,B,A,高雄市,E,45,45,14
613301,市立小港高中,C,1,4,0F,補強-地球科學,,,,,2,,公立,B,A,高雄市,E,45,45,14
070F01,國立和美實驗學校,A,1,1,2,補強-英語文,1,1,,,,,公立,A,F,彰化縣,B,15,12,3
070F01,國立和美實驗學校,B,1,1,2,補強-英語文,1,1,,,,,公立,A,F,彰化縣,B,15,12,3
070F01,國立和美實驗學校,A,1,2,3,補強-數學,1,1,,,,,公立,A,F,彰化縣,B,15,12,3
070F01,國立和美實驗學校,B,1,2,3,補強-數學,1,1,,,,,公立,A,F,彰化縣,B,15,12,3
801M01,私立東莞台商子弟學校,B,1,3,9,補強-歷史,,,1,,1,,私立,M,F,大陸,N,0,0,N
801M01,私立東莞台商子弟學校,B,1,3,0A,補強-地理,,,1,,1,,私立,M,F,大陸,N,0,0,N
801M02,私立華東臺商子女學校,A,1,3,9,補強-歷史,,,1,1,,,私立,M,F,大陸,N,0,0,N
801M02,私立華東臺商子女學校,A,1,3,0A,補強-地理,,,1,1,,,私立,M,F,大陸,N,0,0,N
901S01,私立印尼雅加達臺灣學校,C,1,3,9,補強-歷史,,,1,1,,,私立,M,F,印尼,N,0,0,N
901S01,私立印尼雅加達臺灣學校,C,1,3,0A,補強-地理,,,1,1,,,私立,M,F,印尼,N,0,0,N
901S02,私立印尼泗水臺灣學校,A,1,1,1,補強-國語文,,,,1,2,2,私立,M,F,印尼,N,0,0,N
901S02,私立印尼泗水臺灣學校,B,1,1,1,補強-國語文,,,2,,,,私立,M,F,印尼,N,0,0,N
901S02,私立印尼泗水臺灣學校,B,1,1,2,補強-英語文,,,,2,,,私立,M,F,印尼,N,0,0,N
901S02,私立印尼泗水臺灣學校,A,1,1,2,補強-英語文,,,,,2,,私立,M,F,印尼,N,0,0,N
901S02,私立印尼泗水臺灣學校,A,1,2,3,補強-數學,,,1,,2,2,私立,M,F,印尼,N,0,0,N
901S02,私立印尼泗水臺灣學校,B,1,2,3,補強-數學,,,,,,2,私立,M,F,印尼,N,0,0,N
901S02,私立印尼泗水臺灣學校,B,1,4,0C,補強-物理,,,,,1,,私立,M,F,印尼,N,0,0,N
901S02,私立印尼泗水臺灣學校,B,1,4,0D,補強-化學,,,,,,1,私立,M,F,印尼,N,0,0,N
901S03,私立馬來西亞吉隆坡臺灣學校,B,1,1,1,補強-國語文,1,1,1,1,1,1,私立,M,F,馬來西亞,N,0,0,N
901S03,私立馬來西亞吉隆坡臺灣學校,A,1,1,1,補強-國語文,1,1,1,1,1,1,私立,M,F,馬來西亞,N,0,0,N
901S03,私立馬來西亞吉隆坡臺灣學校,B,1,1,2,補強-英語文,1,2,,,,,私立,M,F,馬來西亞,N,0,0,N
901S03,私立馬來西亞吉隆坡臺灣學校,A,1,1,2,補強-英語文,1,2,2,2,1,1,私立,M,F,馬來西亞,N,0,0,N
901S03,私立馬來西亞吉隆坡臺灣學校,B,1,2,3,補強-數學,1,2,,,,,私立,M,F,馬來西亞,N,0,0,N
901S03,私立馬來西亞吉隆坡臺灣學校,A,1,2,3,補強-數學,1,2,2,2,1,1,私立,M,F,馬來西亞,N,0,0,N
901S03,私立馬來西亞吉隆坡臺灣學校,A,1,3,9,補強-歷史,,,2,,2,2,私立,M,F,馬來西亞,N,0,0,N
901S03,私立馬來西亞吉隆坡臺灣學校,A,1,3,0A,補強-地理,,,,2,2,2,私立,M,F,馬來西亞,N,0,0,N
901S03,私立馬來西亞吉隆坡臺灣學校,B,1,4,0C,補強-物理,1,,2,2,1,1,私立,M,F,馬來西亞,N,0,0,N
901S03,私立馬來西亞吉隆坡臺灣學校,A,1,4,0C,補強-物理,1,,,,,,私立,M,F,馬來西亞,N,0,0,N
901S03,私立馬來西亞吉隆坡臺灣學校,B,1,4,0D,補強-化學,,,2,2,1,1,私立,M,F,馬來西亞,N,0,0,N
901S03,私立馬來西亞吉隆坡臺灣學校,A,1,4,0E,補強-生物,1,,,,,,私立,M,F,馬來西亞,N,0,0,N
901S03,私立馬來西亞吉隆坡臺灣學校,B,1,4,0E,補強-生物,1,,2,2,1,1,私立,M,F,馬來西亞,N,0,0,N
